product_id,tn
21079,1.3431984206750425
21109,0.9525646678687214
21112,0.8005463860866461
20213,63.40088347255407
20257,51.06908073099886
20694,8.03432960355737
20762,6.210820804630665
20815,6.551891399889742
20899,2.586932426058737
20942,1.9001221360463774
20968,2.4341763893558204
21058,1.578482859854966
21097,1.2526537855542643
21110,1.2726306626383106
21129,0.7666671461296082
21144,0.738672413706458
21146,0.8107412942309862
21154,0.7117844055081486
20127,176.0484037209363
20210,65.42101436183972
20686,11.229282848883638
20703,10.687495907741933
20962,3.1659483813637292
20975,2.8323441708455466
20995,2.670524287154166
21087,0.800378860526192
21214,0.2737998980890767
